STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT13,WT16,WT19
USW00013958,"AUSTIN CAMP MABRY, TX US",5/20/18,0.87,0,0,,82,69,1,1,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/21/18,0,0,0,,88,69,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/22/18,0,0,0,,88,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/23/18,0,0,0,,90,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/24/18,0,0,0,,93,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/25/18,0,0,0,,95,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/26/18,0,0,0,,99,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/27/18,0,0,0,,97,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/28/18,0,0,0,,96,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/29/18,0,0,0,,97,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/30/18,0,0,0,,98,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",5/31/18,0,0,0,,98,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/1/18,0,0,0,,99,77,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/2/18,0,0,0,,101,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/3/18,0.03,0,0,,100,74,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/4/18,1.27,0,0,,89,71,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/5/18,0,0,0,,99,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/6/18,0,0,0,,99,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/7/18,0,0,0,,98,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/8/18,0,0,0,,95,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/9/18,0.02,0,0,,96,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/10/18,0,0,0,,99,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/11/18,0,0,0,,98,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/12/18,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/13/18,0,0,0,,99,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/14/18,0,0,0,,99,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/15/18,0.09,0,0,,98,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/16/18,0.15,0,0,,94,76,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/17/18,0.05,0,0,,94,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/18/18,0.04,0,0,,93,76,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/19/18,0.38,0,0,,80,74,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/20/18,0.07,0,0,,84,75,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/21/18,0,0,0,,94,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/22/18,0,0,0,,101,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/23/18,0,0,0,,100,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/24/18,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/25/18,0.03,0,0,,95,77,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/26/18,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/27/18,0,0,0,,101,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/28/18,0,0,0,,100,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/29/18,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",6/30/18,0,0,0,,101,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/1/18,0,0,0,,104,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/2/18,0,0,0,,102,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/3/18,0,0,0,,103,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/4/18,1.7,0,0,,97,72,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/5/18,0,0,0,,94,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/6/18,0.03,0,0,,96,76,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/7/18,0.1,0,0,,94,75,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/8/18,0.42,0,0,,93,73,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/9/18,1.77,0,0,,83,73,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/10/18,0,0,0,,93,73,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/11/18,0,0,0,,96,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/12/18,0,0,0,,96,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/13/18,0,0,0,,96,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/14/18,0,0,0,,97,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/15/18,0,0,0,,97,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/16/18,0,0,0,,99,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/17/18,0,0,0,,101,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/18/18,0,0,0,,102,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/19/18,0,0,0,,103,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/20/18,0,0,0,,103,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/21/18,0,0,0,,104,75,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/22/18,0,0,0,,106,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/23/18,0,0,0,,110,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/24/18,0,0,0,,101,84,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/25/18,0,0,0,,101,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/26/18,0,0,0,,101,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/27/18,0,0,0,,103,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/28/18,0,0,0,,102,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/29/18,0,0,0,,103,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/30/18,0,0,0,,100,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",7/31/18,0,0,0,,98,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/1/18,0,0,0,,100,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/2/18,0,0,0,,100,70,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/3/18,0,0,0,,99,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/4/18,0,0,0,,101,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/5/18,0.01,0,0,,98,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/6/18,0,0,0,,98,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/7/18,0,0,0,,100,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/8/18,0,0,0,,102,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/9/18,0,0,0,,101,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/10/18,0,0,0,,96,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/11/18,0.23,0,0,,96,75,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/12/18,0.09,0,0,,90,74,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/13/18,0,0,0,,99,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/14/18,0,0,0,,100,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/15/18,0,0,0,,102,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/16/18,0,0,0,,103,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/17/18,0,0,0,,105,76,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/18/18,0,0,0,,104,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/19/18,0,0,0,,103,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/20/18,0,0,0,,104,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/21/18,0,0,0,,104,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/22/18,0,0,0,,104,80,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/23/18,0,0,0,,104,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/24/18,0,0,0,,103,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/25/18,0,0,0,,102,78,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/26/18,0,0,0,,102,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/27/18,0,0,0,,102,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/28/18,0,0,0,,103,79,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/29/18,0,0,0,,102,79,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/30/18,0,0,0,,99,77,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",8/31/18,0,0,0,,100,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/1/18,0,0,0,,100,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/2/18,0,0,0,,99,77,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/3/18,0.67,0,0,,97,76,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/4/18,0.4,0,0,,93,74,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/5/18,0.09,0,0,,96,76,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/6/18,0.02,0,0,,97,75,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/7/18,0.6,0,0,,89,75,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/8/18,0,0,0,,89,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/9/18,1.28,0,0,,79,73,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/10/18,0.09,0,0,,77,71,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/11/18,0.76,0,0,,85,71,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/12/18,0.01,0,0,,88,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/13/18,0,0,0,,92,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/14/18,0.12,0,0,,85,73,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/15/18,0.19,0,0,,86,74,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/16/18,0.09,0,0,,91,74,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/17/18,0,0,0,,93,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/18/18,0,0,0,,95,73,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/19/18,0,0,0,,94,72,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/20/18,0.33,0,0,,90,74,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/21/18,0.23,0,0,,88,77,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/22/18,1.65,0,0,,79,68,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/23/18,0,0,0,,79,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/24/18,0,0,0,,87,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/25/18,0,0,0,,95,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/26/18,0.02,0,0,,88,68,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/27/18,0,0,0,,82,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/28/18,0.06,0,0,,83,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/29/18,1.35,0,0,,78,72,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",9/30/18,0,0,0,,87,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/1/18,0.18,0,0,,87,71,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/2/18,0,0,0,,88,73,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/3/18,0,0,0,,91,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/4/18,0.19,0,0,,91,74,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/5/18,0,0,0,,90,75,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/6/18,0.03,0,0,,89,76,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/7/18,0.19,0,0,,88,72,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/8/18,0.96,0,0,,84,72,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/9/18,0.63,0,0,,81,68,,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/10/18,0,0,0,,80,63,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/11/18,0,0,0,,75,61,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/12/18,0,0,0,,86,63,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/13/18,1.48,0,0,,90,68,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/14/18,0.14,0,0,,90,67,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/15/18,1.65,0,0,,70,44,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/16/18,0.74,0,0,,50,46,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/17/18,0.02,0,0,,59,50,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/18/18,0.16,0,0,,60,53,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/19/18,0.51,0,0,,64,59,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/20/18,0,0,0,,67,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/21/18,0,0,0,,74,56,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/22/18,0.02,0,0,,65,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/23/18,0.14,0,0,,70,54,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/24/18,0.51,0,0,,63,57,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/25/18,0,0,0,,69,55,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/26/18,0,0,0,,80,52,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/27/18,0,0,0,,86,54,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/28/18,0,0,0,,85,59,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/29/18,0,0,0,,84,62,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/30/18,0,0,0,,84,67,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",10/31/18,0.19,0,0,,82,57,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/1/18,0,0,0,,70,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/2/18,0,0,0,,76,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/3/18,0,0,0,,79,51,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/4/18,0.43,0,0,,74,56,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/5/18,0,0,0,,80,55,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/6/18,0,0,0,,79,60,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/7/18,0,0,0,,86,63,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/8/18,0.58,0,0,,63,56,1,,1,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/9/18,0.35,0,0,,59,50,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/10/18,0,0,0,,54,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/11/18,0.22,0,0,,55,47,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/12/18,0.11,0,0,,50,37,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/13/18,0,0,0,,48,34,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/14/18,0,0,0,,55,29,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/15/18,0,0,0,,65,31,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/16/18,0,0,0,,71,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/17/18,0,0,0,,74,44,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/18/18,0.03,0,0,,64,44,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/19/18,0,0,0,,53,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/20/18,0,0,0,,63,41,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/21/18,0,0,0,,56,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/22/18,0,0,0,,63,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/23/18,0,0,0,,79,50,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/24/18,0,0,0,,76,48,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/25/18,0,0,0,,69,49,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/26/18,0,0,0,,61,38,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/27/18,0,0,0,,64,33,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/28/18,0,0,0,,73,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/29/18,0,0,0,,76,54,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",11/30/18,0.01,0,0,,78,66,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/1/18,0.02,0,0,,78,51,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/2/18,0,0,0,,70,49,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/3/18,0,0,0,,63,48,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/4/18,0,0,0,,58,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/5/18,0,0,0,,55,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/6/18,0.37,0,0,,56,51,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/7/18,2.51,0,0,,56,46,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/8/18,0.04,0,0,,47,41,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/9/18,0,0,0,,56,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/10/18,0,0,0,,60,35,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/11/18,0,0,0,,63,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/12/18,0,0,0,,66,50,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/13/18,0,0,0,,70,44,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/14/18,0,0,0,,53,43,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/15/18,0,0,0,,69,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/16/18,0,0,0,,64,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/17/18,0,0,0,,70,44,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/18/18,0.02,0,0,,64,38,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/19/18,0.06,0,0,,61,53,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/20/18,0,0,0,,65,50,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/21/18,0,0,0,,67,41,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/22/18,0,0,0,,81,45,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/23/18,0,0,0,,63,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/24/18,0,0,0,,61,36,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/25/18,0.01,0,0,,74,59,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/26/18,1.83,0,0,,70,53,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/27/18,0.67,0,0,,70,49,1,1,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/28/18,0,0,0,,55,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/29/18,0,0,0,,47,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/30/18,0.26,0,0,,42,38,1,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",12/31/18,0.05,0,0,,64,40,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/1/19,0,0,0,,46,39,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/2/19,2.34,0,0,,41,36,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/3/19,0.24,0,0,,52,34,1,,1,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/4/19,0,0,0,,66,32,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/5/19,0,0,0,,75,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/6/19,0,0,0,,72,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/7/19,0,0,0,,77,59,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/8/19,0,0,0,,77,53,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/9/19,0,0,0,,62,46,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/10/19,0,0,0,,60,42,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/11/19,0.32,0,0,,61,48,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/12/19,0,0,0,,61,44,1,1,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/13/19,0,0,0,,54,37,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/14/19,0,0,0,,52,38,,,,,,,1,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/15/19,0,0,0,,51,45,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/16/19,0.04,0,0,,57,50,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/17/19,0,0,0,,77,53,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/18/19,0,0,0,,66,50,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/19/19,0,0,0,,62,39,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/20/19,0,0,0,,54,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/21/19,0,0,0,,67,36,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/22/19,0.2,0,0,,69,42,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/23/19,0.01,0,0,,56,34,,,,1,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/24/19,0,0,0,,64,32,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/25/19,0,0,0,,61,40,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/26/19,0.18,0,0,,64,42,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/27/19,0.04,0,0,,67,43,1,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/28/19,0,0,0,,73,44,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/29/19,0,0,0,,50,36,,,,,,,,,,
USW00013958,"AUSTIN CAMP MABRY, TX US",1/30/19,0,0,0,,55,40,,,,,,,,,,
